36.3361588500001,-119.645667298
34.1549388720001,-118.815736391
34.023647302,-118.184164805
34.0963913570001,-118.325234871
34.063038932,-117.967437788
33.8597066200001,-118.148402965
34.1487586590001,-117.992667657
34.0494660590001,-118.138262231
33.823914464,-118.356096947
33.8580833070001,-117.553858035
41.4800562550001,-120.545743987
36.659030456,-121.645983804
27.778510168,-97.396208313
33.7827271730001,-117.833891865
33.7474607400001,-117.831055631
33.934495886,-117.893948792
33.7635332090001,-117.995255963
36.320843946,-119.348234528
30.845275348,-82.005057392
30.006906977,-91.794523853
31.32360364,-95.4388993059999
31.3273789420001,-92.4401351129999
32.8239916700001,-92.656648681
32.776127934,-92.4056258479999
31.5611748630001,-91.4260669829999
32.0600399510001,-92.099137669
34.2832503650001,-83.118972365
33.8070928700001,-118.193389929
37.706406198,-122.164654518
33.8846318610001,-118.162267066
33.928031349,-118.067989672
38.084846,-89.3491079999999
31.985430321,-81.154556369
34.259713445,-85.1802396319999
32.886297701,-84.3365069879999
32.0669623380001,-84.2560501999999
32.887980741,-84.6923449
33.3848346460001,-84.757746692
18.3804430000001,-65.95579
44.522712261,-87.924827084
43.0358121520001,-88.037265823
18.3676556610001,-66.154391259
31.252191558,-92.481987814
29.7026714240001,-90.565253898
30.832635688,-91.210660488
29.865979474,-90.03069185
43.8343760920001,-88.817751529
41.8321390840001,-71.4331495449999
44.00308068,-90.493319014
45.1756325370001,-89.681831276
40.586595392,-122.411974107
34.6353716090001,-120.452188325
32.08616827,-84.660699774
34.0320795600001,-117.60859933
34.047305635,-117.251636776
34.1346723570001,-117.277019975
32.7915625750001,-117.095159549
32.896858901,-117.24287107
33.0373447760001,-117.284183383
32.7982957780001,-117.154977819
32.754770233,-117.165731384
37.786509197,-122.456030633
37.7907045380001,-122.431294533
37.77408876,-122.453751642
38.471793006,-122.72706436
38.12690208,-122.248377304
38.663925024,-121.792145249
37.8201396110001,-122.26400415
37.712288347,-122.143493689
37.6334419930001,-122.087912534
37.9765963,-121.291070926
37.970467188,-121.288182762
34.132654576,-117.871259716
34.128165628,-118.256643169
34.0985736490001,-118.294175331
34.2185641940001,-118.430219294
34.170393216,-118.531904059
34.067204777,-118.286392079
33.833640007,-118.079677951
38.935618855,-122.620144532
36.8840478340001,-119.800242412
33.7633520680001,-116.406241091
37.252078736,-121.946576875
37.3354013750001,-121.998873047
37.436004575,-122.175390036
37.488847836,-122.223390131
37.9830895790001,-122.033496796
37.9822344500001,-121.802978505
38.601797751,-121.393144026
39.228016294,-121.047499779
33.8475141810001,-118.038302332
33.457065243,-117.650183918
39.143106319,-121.618012022
34.4582486800001,-84.412912891
33.9472213170001,-83.4052524589999
33.8564432910001,-84.51105483
41.3621890750001,-71.825303241
43.0593384640001,-89.401429215
43.046765098,-88.007716433
43.256677929,-87.926157962
43.9784771540001,-88.94122636
36.3089928530001,-94.18297802
45.4090324310001,-92.642578117
45.1177607480001,-92.555500378
43.7623479010001,-87.747537955
43.551673973,-90.888391278
33.9343517980001,-118.13090396
33.8393481160001,-118.359721519
34.050130832,-117.264094455
44.0124207170001,-88.601045493
38.9119585080001,-77.0752545729999
28.3479628600001,-82.2007200799999
26.4371928410001,-80.127787747
28.144780763,-81.476687855
41.9240838480001,-71.3611225619999
42.3507795100001,-71.121242281
30.108762428,-81.832688692
29.165875541,-82.1623349449999
41.7411039190001,-72.198011482
27.133437293,-80.222455815
42.3630925480001,-71.066301879
42.3785090760001,-71.049055546
41.707486913,-71.145714465
42.471620106,-70.956760931
42.155775937,-72.472077338
37.0966415730001,-85.29454565
40.750934665,-93.746940772
38.2798769950001,-95.250338654
37.9465932690001,-101.251929912
39.1293319640001,-97.7039442509999
42.2771000000001,-71.2368999999999
41.740725232,-70.945753607
42.1890000000001,-71.2021
41.7329844970001,-70.4681028369999
42.39,-71.1093999999999
42.121315027,-72.59237295
35.355865991,-94.352054967
35.3739403050001,-94.4187544819999
35.2340944110001,-91.731074311
35.2518860440001,-91.697001131
35.220476139,-93.157298166
34.1229135660001,-93.088824163
36.359062103,-93.551825772
36.400163789,-93.744235921
33.306293968,-91.289589924
33.6103641340001,-92.059254885
36.2897602730001,-90.99738763
33.81085539,-92.425587644
35.1431102350001,-90.1890985109999
33.5758211300001,-92.8367393299999
36.2365313550001,-93.1091393739999
35.856583126,-92.0828645349999
36.390119473,-90.20483796
35.488569576,-92.057981141
35.168014912,-92.721351317
34.7490251460001,-92.320137314
34.7836548870001,-92.223409163
34.8764356660001,-92.394413249
34.5098970650001,-93.057577489
34.5121250130001,-93.052607872
34.46802567,-93.066270414
34.358774038,-92.785888401
34.2221914250001,-92.082686048
34.1877346910001,-92.017680195
36.109099384,-94.154845038
32.030530877,-81.088862423
36.1278907560001,-94.119851426
36.1355102700001,-94.1862192249999
44.2482512390001,-88.402509675
34.589053601,-94.221631243
35.1403219220001,-93.9351706319999
35.289293339,-93.724878549
